User,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,Angle31,Angle32,Angle33,Angle34,Angle35,Angle36,Angle37,Angle38,Angle39,Angle40,Angle41,Angle42,Angle43,Angle44,Angle45,Angle46,Angle47,Angle48,Angle49,Angle50,Angle51,Angle52,Angle53,Angle54,Angle55,Angle56,Angle57,Angle58,Angle59,Angle60,Angle61,Angle62,Angle63,Angle64,Angle65,Angle66,Angle67,Angle68,Angle69,Angle70,Angle71,Angle72,Angle73,Angle74
Saul,7.316011814,173.6597096,14.03627905,161.8914337,13.13407504,159.7751308,176.2480931,4.969796731,1.948343245,179.0479265,21.67519664,40.91437585,172.8748809,152.1027447,110.2248809,30.29645619,1.014111963,148.3170592,37.63691766,41.83964578,172.6852478,144.3416756,171.8695194,7.26859283,82.57190783,27.47444223,149.161976,149.7032121,108.7441401,109.6537923,50.85312823,21.74945995,31.34236929,137.0580908,162.8972393,115.6591779,53.6155025,103.7956182,75.194935,59.03615721,83.15713933,16.49904151,5.965184192,122.4709814,170.6362855,33.90768829,4.496760429,23.19879941,89.26448081,50.97432612,27.89723476,95.30090767,16.0709015,0.376582195,161.2261702,162.7381576,73.07244783,49.91182454,178.5646391,27.73991027,43.13738695,175.4259287,156.4251618,3.873631629,28.55017542,18.80990351,50.62269803,6.485279152,103.7956182,34.19273881,86.2733885,166.6074655,43.10192892,83.85255988
Saul,7.31601235,174.2893147,14.03627289,162.3497946,13.1340759,174.0937586,178.2099609,4.969797475,1.443256946,175.2358557,21.36943785,36.78722446,178.314625,161.565059,117.5907173,32.9694106,2.290659695,152.0755843,35.40686,43.09492883,170.5376658,147.2924555,171.869517,6.558373553,82.88165075,30.20075239,149.5342607,148.4648836,108.7441404,119.1974403,52.36725535,26.16808996,29.36743661,137.6876869,165.3790824,115.6591758,53.25895889,103.551359,75.47477206,59.03615591,74.29127774,15.3235597,5.828942016,116.5649383,177.4353014,34.00592333,4.128805457,21.80163534,91.30180149,59.10442259,29.19748001,94.33714549,15.88464751,0.097548328,163.5321234,160.2082329,74.11982162,40.93921067,178.9243364,27.51660167,44.68307,178.1520142,156.4251617,3.830968452,23.56174389,23.83896455,50.7375283,6.699647361,103.551359,33.56345161,86.66543905,164.4235736,41.15477308,82.98953719
Saul,7.154845409,174.2893116,14.03627939,162.5210298,12.72440902,159.1455241,176.8777045,5.174981063,2.815849983,179.0478497,22.03509783,41.18592047,178.3146059,152.102746,112.8336774,31.78092216,2.290676617,154.9585497,32.52488989,42.19564429,168.6900571,145.6079184,164.7448254,6.490788982,82.11504634,27.64598659,149.5342576,148.5700952,110.3158872,111.5013894,52.49776958,25.45788842,29.48922358,139.0325468,162.897238,115.9307164,52.94867434,104.1111504,74.54383519,46.33216545,81.25375545,13.94762144,5.620733013,134.999718,177.4352903,33.9994117,4.500128072,21.80163997,91.3017946,59.10442268,26.5650532,95.51174248,15.75869287,0.0687338,161.6845262,161.3467263,85.601242,49.91182463,178.9243217,27.74601412,44.68306977,178.028341,156.8495639,3.830968799,28.32535347,19.61310544,50.53390375,6.732079286,104.1111504,34.48678914,87.38439583,169.5257263,42.00682579,83.06903156
Saul,8.6416835,173.659702,20.37645862,155.7028432,12.72440671,174.0937558,176.8777084,4.969796348,2.379211586,176.1854163,22.01215187,43.02506059,174.5593391,161.5650591,111.2505298,32.47120016,2.290661502,152.0755795,38.41962723,43.09492969,172.6852495,146.8247102,179.8419699,6.490789084,81.20256509,30.37229627,150.0366244,148.4648755,110.3158869,107.1026915,52.48995225,21.74946048,30.83784547,140.2493482,166.9828431,116.5649543,52.6598791,105.1488353,74.96299942,52.81524646,74.29127592,15.32355972,5.559248255,130.2361259,173.8143624,33.68773579,4.159492934,23.19880558,93.23237531,51.55694416,27.89726896,95.29988216,15.31649747,0.375159887,163.9041694,160.9319033,73.92638788,53.27829162,179.693255,27.67304953,43.58558387,178.0283414,156.4251625,4.443064842,27.96240152,19.44591368,51.23794622,6.422739126,105.1488353,33.85750145,86.95126253,169.5257253,41.66681502,83.97053387
Saul,8.841876798,174.2893113,14.47032775,164.5694405,13.9178904,159.7751293,161.5650388,2.750185155,1.503589431,179.0479048,21.47087622,38.26142927,172.8748781,152.102746,113.9625121,32.47120031,2.337364897,156.2604495,36.19320068,43.60986748,171.953251,145.6079314,172.8747521,6.490788908,80.90268551,28.51555693,149.1805067,147.2311895,109.8300951,107.1026919,51.92721779,21.74946034,28.36061953,138.3243611,171.0909321,118.3006439,52.09240646,105.2289235,73.52185583,52.8152452,71.84721081,12.14908521,5.191559434,130.2361231,173.495205,33.58409615,4.381128116,23.74969982,93.36629199,59.03624079,27.89726872,94.88699299,15.66425777,0.214570952,162.4294089,162.0747133,74.94874262,51.54633571,178.253119,26.94120078,43.51623415,178.1520173,158.644806,4.580595319,27.23056273,20.35145511,52.47370953,6.723253199,105.2289235,33.43448146,87.2558386,165.5904049,40.81476892,84.92664996
Saul,9.98671673,168.6900226,14.47032715,164.5694411,13.69592974,167.9052004,164.0545997,9.090306556,1.131189028,179.4121672,21.23715471,38.26142865,172.8748771,143.9726478,113.9625117,30.52971494,2.290659686,153.1380358,33.97011185,43.60986777,168.690058,146.7749576,172.874754,6.606592708,80.15705856,29.05461374,149.4587835,146.0032453,111.1479923,102.5287743,51.08561711,25.41641892,29.70460377,140.199601,165.6506233,121.6073852,51.55866146,103.5868309,74.30546476,50.06355451,71.8472111,15.21631142,5.550642599,116.5649346,172.4812547,33.79665779,4.037052581,27.59749279,96.06101661,58.32452892,2.045506901,94.536972,15.43872611,0.206892401,162.4030943,159.9353558,86.4551847,48.54871923,177.889861,26.61206839,43.51623395,175.4774311,156.2887246,4.632409379,27.07940001,19.98336983,53.06968897,6.434104314,103.5868309,33.57656272,86.90268907,170.6925581,41.69041163,84.0850496
Saul,9.786523083,167.4711412,14.03627775,164.1973898,12.5034822,167.9052003,176.8777135,4.969794899,1.503596042,179.0479164,21.47087623,38.26142856,174.55934,152.1027462,111.2505285,32.47120062,1.16925883,151.0975838,39.2059669,42.31679801,170.5376676,146.824715,161.5648323,6.263510445,81.20256797,29.0546139,149.8233843,147.2311852,108.8066926,111.5013874,51.92721785,22.36815678,29.19816707,139.5411611,161.565017,121.6073801,51.75405045,103.8672323,71.51292905,50.06355173,71.84721115,14.71284454,5.19156005,122.4709661,173.8143751,33.47699242,4.306250137,23.74969963,93.36629069,58.32452899,28.61041856,95.15233661,16.05888909,0.48576041,162.6430685,159.2073686,83.07882369,48.54871912,176.999014,26.46779133,43.7613722,178.1520207,154.0690794,4.640299179,26.86170719,20.52458462,50.12250935,6.740184033,103.8672323,33.9531873,86.61546022,167.3261001,40.45464916,84.92665028
Saul,8.841875709,167.4711417,15.70866238,162.3497989,12.50348081,174.0937551,161.5650398,2.750183375,0.083806186,179.0480019,21.7409161,36.15075001,173.3452393,161.5650493,110.2248778,30.7946686,2.290657805,158.166332,33.97011093,43.60986854,171.9532514,141.3595717,171.8695327,6.606592149,81.20256897,31.46611503,148.9189096,148.3550211,110.7090022,108.434914,51.85570754,22.05693401,30.33555111,136.9029396,165.6506297,115.6591738,51.93105326,104.3598631,73.78085569,53.97255903,74.29128256,15.21631123,6.197301876,116.5649399,178.3952246,33.584095,4.306248901,24.62375504,92.51236036,42.7760435,30.69968024,95.51174991,15.73961665,0.229448258,162.1847125,159.5514756,86.64861903,51.54633541,177.5260186,26.7136932,44.20394847,175.8833766,158.6448102,4.685390294,22.09812481,24.54608197,50.13640339,6.740184053,104.3598631,33.31999198,87.01938117,170.2499824,42.42598544,83.97053423
Saul,8.865251589,168.6900255,14.4703277,161.8914378,14.78935811,174.093753,176.8777141,4.969793738,1.909537737,176.1853137,21.06799734,40.91437998,171.0272666,152.1027462,104.1255159,30.79466754,2.337362289,151.2551389,38.28518297,44.47436897,172.0651736,144.3416989,164.7448309,5.637930412,82.4158873,27.47444218,149.6885848,142.8324569,108.6596049,108.4349146,52.36725562,25.01689432,29.92214355,136.4111264,170.3624024,115.6591772,53.67991819,102.9460963,73.98823447,44.99996895,71.84721825,13.42017131,5.108099661,134.9997458,176.6506753,33.69744107,4.139248457,18.80017772,95.82327452,59.83993505,29.35775119,95.51760115,16.01937149,0.377975398,163.8994036,160.9319046,73.07245066,49.05358951,179.1196327,26.61267263,43.81027182,178.1520357,153.4348292,4.54261579,27.01283118,19.03146343,50.50006675,6.842424759,102.9460963,33.14292134,86.40310545,171.6867877,43.02396622,82.98953782
Saul,8.865251198,173.6597095,14.470326,164.1973953,13.13407157,174.0937585,176.8777191,4.643336866,1.909385972,175.9138583,21.45916682,38.26142877,171.0272685,152.1027458,111.2505297,31.4619764,1.086894298,151.2551389,36.06940187,42.66418764,172.0651757,144.3417213,179.9652421,6.849909491,81.63447997,30.4073824,151.6229463,148.355036,108.6162308,101.3098998,51.37445938,25.01689456,30.44181978,136.4111311,165.6506261,121.6073908,54.23228275,103.9100012,73.12684131,59.03615305,83.15710573,13.46977212,5.114070018,122.1060531,170.8971105,33.36094908,4.166561885,21.80162474,90.83216947,59.91907301,29.3577535,96.88741539,15.66229774,0.564539174,163.5665917,161.6662646,82.4505195,50.44036498,179.5427446,27.14725337,44.50352169,177.9623747,155.9668148,4.646689466,28.28590519,19.31885682,51.20385566,6.581379766,103.9100012,33.62230516,86.78332835,165.6996868,42.69885487,82.9092471
Saul,9.100714266,173.659708,14.0362773,161.3949508,11.30999553,174.0937566,176.8777192,4.969791748,2.854643717,175.2359124,21.45916728,40.91437234,174.5593545,152.1027466,108.4349762,30.79466712,2.386012778,151.2551377,33.18041741,43.27441458,174.0316342,143.2303374,164.7448249,6.481106405,82.55692947,29.84762493,151.3682705,148.3550322,110.1879792,102.5287776,51.37445965,20.28186844,29.04682886,136.0184994,165.6506254,121.6073891,55.28714734,102.8565191,72.70665725,63.43483613,83.15714952,12.14908648,6.080467544,122.106054,176.9946842,33.58559574,3.691639822,23.1987956,92.04272585,52.46056124,29.35771186,95.44031018,15.60149631,0.102974814,163.8132307,160.9319039,85.97168689,49.57395375,178.403533,27.14725376,44.91279776,177.8386897,156.4251675,4.053060743,23.09152393,24.13261639,51.19502713,6.581379711,102.8565191,33.5561868,86.42049921,171.9570457,41.34115611,82.85504151
Saul,9.100714503,167.471143,14.47032624,163.7939034,12.50347904,167.9051995,161.5650392,2.750178855,1.975264438,175.9138597,21.475594,40.91437173,178.954953,142.1250391,107.5255922,30.7946672,2.386012991,153.1380356,39.20597131,43.27441497,171.7192915,140.9581413,164.7449221,6.54884434,82.55693081,29.29137331,151.3755819,148.4648951,109.689617,108.4349134,52.09409602,19.92477982,29.92214455,135.8949281,165.6506292,112.7508929,55.65073892,104.7483122,72.41683278,54.46224113,71.84722262,14.7128467,5.952447688,112.2175171,176.9946915,33.25993825,4.092679007,18.22146538,91.5072554,60.00009014,4.939250493,96.21251039,15.6622986,0.097404658,163.3805208,160.9319043,73.44289295,53.47691547,179.171073,27.02899173,44.50352101,175.8833819,158.6448104,4.538536168,23.09149326,24.13258473,51.39732602,6.58137969,104.7483122,33.3056517,86.42049854,171.2272066,41.12085471,82.71637841
Saul,8.726199254,173.6597044,14.47032589,163.793906,12.52886191,167.9052005,176.8777318,3.122215372,1.975256074,174.805052,21.49242135,39.09385387,178.1520243,161.5650515,107.5255928,32.17363111,1.193592863,151.0975838,36.19320559,43.27441362,171.7192912,138.9819735,164.7449207,6.900345328,83.33574331,29.84762629,152.3779158,148.355037,111.5952798,108.4349146,51.20923551,19.92477962,30.56588973,133.8124677,165.6506276,112.7508945,55.44293091,102.512577,71.58051776,63.43483614,76.39938077,12.65255411,5.821310277,112.21752,177.3665856,32.71906803,3.671563011,18.22146716,91.5072571,60.5906621,32.82849238,96.54626621,15.30940992,0.097430471,163.4097412,161.3467245,73.44289265,49.57395212,177.9849388,27.48471124,45.64375102,178.1520493,158.2727679,4.148625697,22.9323308,24.13261341,51.60111794,6.559759758,102.512577,33.00110027,85.98325929,171.4912333,41.92401549,81.83151762
Saul,7.533753222,161.1309691,14.47032761,163.7939034,12.5288604,167.9052007,176.8777268,3.122217959,1.97525253,174.8050471,20.94842101,39.0938542,173.3452621,161.5650508,102.0947902,31.99600694,2.436709292,154.1381048,33.18041911,43.51952477,169.8801676,138.981979,164.7448276,6.946329959,83.33573909,29.84762653,151.7416496,147.0944738,111.1480013,96.58192108,51.37446002,23.8116553,30.0506091,134.5252886,170.0493104,115.6591805,55.44292518,104.4044825,71.0704786,63.43484245,83.15715532,12.14908731,6.070869728,116.5649557,176.6506754,32.61713645,3.625817182,22.62008054,91.507263,60.08305197,34.99196813,97.49769109,15.24362748,0.850911917,163.6845584,161.3467226,73.4428912,53.47691226,177.616466,27.28384372,45.64375101,177.9623874,158.2727624,4.292875727,27.22189964,19.31884968,50.87059172,6.887251806,104.4044825,32.56823739,85.72703188,165.9637143,42.73614874,82.90924723
Saul,7.738750253,173.6597095,14.93145015,163.0090842,11.68943285,167.9052014,170.5376338,2.33743457,0.044103183,179.925655,20.79393555,36.51567364,167.0053238,161.5650524,107.5255953,31.46197393,2.436708679,148.317052,31.75241828,43.60986098,170.8194077,136.0046282,164.7448256,6.666678933,84.0480204,31.89871611,151.7413747,149.6205585,108.7022429,113.4046519,51.91722729,22.7647176,30.52355699,132.1111754,161.5650231,115.6591814,55.89534212,103.5506879,71.62472381,66.80124193,71.84723005,13.947625,5.785770492,116.5649594,170.8971025,32.93145378,3.695107328,18.22146871,93.2971555,60.77049969,35.90966595,98.4082929,15.0824596,0.285198129,165.1049858,161.8515123,84.87863397,53.47691089,178.7199589,26.90984228,44.97486422,179.5629101,160.671709,3.998947612,22.40236659,23.58188465,51.80183672,6.558700398,103.5506879,32.29728203,85.31075051,165.2283363,43.47636982,81.83151749
Saul,7.335815935,173.6597081,14.93144879,163.0090879,11.68943078,175.6011978,171.8698856,9.462350964,1.006029541,174.8050652,21.1130545,39.09385289,175.7320479,161.5650556,107.5255944,31.99600637,1.005262877,156.4345096,32.39408175,43.85423739,173.8113492,137.3033136,164.7449183,7.031612404,84.72435341,32.90525459,152.0118479,157.6640511,108.7022439,106.990791,50.35093639,22.76471748,29.88430016,132.7497953,165.9637234,115.6591811,55.81342797,101.6169243,69.93524798,71.56491306,85.23629023,12.65255501,6.373467321,111.5013791,174.7475442,32.58856821,3.71895334,18.22146193,95.92215743,61.55706212,35.90970141,96.99387462,15.44301024,1.040363006,164.9860195,160.2082307,80.65527065,53.47690938,178.0824638,26.9098422,45.64375038,175.236244,160.2326662,3.358598409,21.95464031,23.74971982,51.91516712,6.899006231,101.6169243,32.15787623,85.76767619,168.0847917,40.75859631,81.88572379
Saul,7.738748483,173.6597072,13.1340581,163.0090888,11.68943037,164.5387261,170.5376358,3.122216839,1.005659778,175.9137335,20.40595106,36.86989261,173.0886592,150.255138,104.7435892,31.99600629,2.489624472,155.1325998,37.63692901,44.14023588,172.9114652,137.6731977,164.7448272,6.977772867,83.25103505,31.33646544,151.6518601,149.5341445,107.4103724,101.3099067,52.5894353,22.39179417,29.28985214,133.2705726,164.1024748,112.4793543,56.92784361,102.9414227,72.18097868,68.62924603,73.92636192,13.94762544,6.184015834,116.564965,175.0297432,32.25048586,3.788951306,17.61289212,95.92215771,61.4557433,35.9096642,97.33076448,15.32296076,1.051853087,165.2563254,162.3173165,83.77900444,53.47690891,178.4549955,26.40436792,44.97486383,179.5629465,160.2326654,3.856808833,22.33567597,23.58187587,52.12504093,6.875091118,102.9414227,32.15787645,86.00062568,170.7558612,42.39771566,81.72921732
Saul,8.956513469,173.6597046,14.93144811,163.0090901,9.462396165,164.5387245,176.8777285,5.428146568,0.033896323,179.9296841,21.26337462,39.09385154,167.0053249,150.2551387,107.5255953,31.99600654,2.436709058,155.1325994,37.6369296,42.85747813,171.0909731,136.6206627,164.7449208,7.167546709,83.37833412,31.13747997,152.3369633,160.1536725,108.6162396,106.9907885,51.05272957,23.13363044,29.76248181,131.5425709,165.6506339,115.659179,57.21731345,101.4965559,70.13948872,68.62924157,71.84723539,13.94762542,5.539060036,122.1060809,175.0297422,32.13270663,3.299079327,20.55627864,92.40577872,61.66085894,34.59226969,96.0597873,15.92579562,0.77427584,163.009079,160.2082317,84.09381214,43.53873358,178.18254,27.08756717,46.12177287,175.4259482,155.9668142,3.215493808,22.49284699,23.74971944,49.96976723,6.705814913,101.4965559,32.07834471,86.10741197,171.0132137,41.54567764,81.72921753
Saul,8.130174371,167.4711433,19.06456997,160.8554585,12.09482426,174.093758,176.8777264,5.428143396,0.035037938,179.9249622,21.18135889,40.91437516,174.5593758,150.2551363,107.5255932,31.72361027,3.652261447,152.2496299,37.49198812,42.85748014,169.2796,136.6206477,179.8453238,6.712631666,83.37833813,31.1374785,152.2073901,154.3838966,109.0755812,106.9907848,51.76072075,22.76471795,28.8832686,132.2734747,165.9637188,115.6591764,55.57772914,104.4066771,70.44529094,71.99564492,71.84722993,15.32356336,6.184014925,122.4709946,174.7475582,32.91216355,3.839660399,18.22145547,95.92215067,61.55706489,31.82739604,96.20620448,15.56570805,0.466010513,164.9403347,160.2082336,71.25021064,42.5737006,178.0940188,26.11144346,45.7015505,179.6580004,155.4273202,4.355019852,23.58187179,23.53257766,50.17963984,6.694927769,104.4066771,32.5197773,86.1005066,164.7448475,40.42193404,83.51564134
Saul,9.727635889,167.4711445,17.65014844,160.8554609,14.03629601,170.7272831,170.5376368,3.122209575,0.035494082,179.9277444,21.18135863,40.91437502,172.8748865,150.2551345,108.4349775,33.29237717,1.087906481,156.3178544,34.47922156,44.8299834,171.9908506,142.1677286,179.8467489,6.749768188,83.25104057,31.89871446,153.218433,149.5341542,107.8661208,117.3498188,50.86734802,22.08479023,28.70685941,134.955834,165.9637161,112.4793525,56.40009258,102.9609413,70.13949623,63.43483969,71.84722909,13.48035743,6.149523194,111.501368,172.6685491,32.46031965,3.507667946,21.19427074,95.84015843,61.45574562,12.5288858,96.74536232,15.75646144,0.951749676,161.7902159,160.2082324,71.10172252,51.54631711,179.9105262,26.16023112,45.70155027,177.6138269,160.2326765,4.452222413,23.58186999,23.36457192,50.80614111,6.617659293,102.9609413,32.55158323,86.34021562,166.8659271,41.17885062,82.62226848
Saul,9.727634831,167.4711437,19.47423591,160.8554612,12.09481974,159.7751254,176.8777359,5.428142922,0.988363843,175.9139017,21.1813588,42.87888853,178.1520519,150.2551365,105.5241401,32.99979681,2.35336312,152.2496289,37.49198996,45.4664395,173.811352,136.6206702,149.0362091,6.749767852,83.25103901,28.3521839,152.5519968,155.6531729,109.6151767,101.3099019,50.8673482,25.81676837,28.81944328,132.9383967,168.1469443,121.607396,57.21731174,103.1839965,70.68170674,68.62924805,71.847233,13.42017453,6.007066793,111.5013767,172.4788462,32.66394933,3.12665868,16.79566552,94.66034985,62.13859756,33.23165747,96.74536096,15.47353688,1.449101534,163.9376903,160.2082314,83.93332375,42.57369899,174.7387653,26.0251334,45.0264323,175.4259514,155.4273233,4.303228554,23.19881127,22.97717124,52.96756364,6.917617786,103.1839965,32.66092661,87.05547428,169.776314,41.17884602,80.83584479
Saul,8.365951606,179.965462,17.65014884,160.6101385,12.79093532,174.0937612,173.6597423,5.428144702,1.005999649,179.9286632,21.34375284,40.91437048,173.3453041,161.565051,113.6542396,33.29237614,1.087906183,153.2379929,34.47922114,44.55180099,169.5511541,135.6156101,164.7448145,6.006473666,83.38650977,30.57430162,151.6684644,146.4333392,109.6151778,109.6537795,50.80804911,25.43662015,28.19486417,131.8703546,164.1024712,118.3006573,56.55727748,103.1981121,69.86706987,63.43485027,80.53758029,13.42017454,5.721640926,111.5013801,172.4788401,32.44687428,3.556480925,19.13388227,92.49614829,54.80608287,34.59227252,97.5446605,15.71889855,1.133313262,163.687834,161.1671519,70.14475408,50.66373275,179.6870571,26.59543694,45.75971188,175.4259258,157.926725,4.2570384,23.58186822,22.97717144,51.02676431,6.594883644,103.1981121,33.14224725,86.05479557,163.51551,42.48604989,81.7342547
Saul,8.508764003,179.2144241,19.47423646,158.254047,12.32512174,155.3764147,170.5376363,5.428144757,0.988363612,179.926272,21.35237735,38.62635423,178.3147303,150.2551344,108.4349796,31.72360918,2.367230569,153.4348892,36.70284289,45.46643934,167.4404725,140.8690726,164.7448181,5.909423858,82.93121209,27.79378653,152.3252707,149.534169,110.1156015,101.3099035,51.03711268,25.43662027,28.81944285,134.3741193,168.7629986,119.7447913,56.27160716,103.1839956,69.31767857,68.629251,71.84722973,13.48035706,6.027373468,111.5013755,172.3036467,32.99316555,3.581309317,24.95495447,95.84016551,62.93618607,32.34743236,96.88199723,15.28403941,0.356025606,161.0438337,159.0580677,78.40777228,42.57369986,175.1139605,26.39025086,45.02643282,177.6138227,157.9267238,4.75938719,24.13259032,22.58754364,51.23343948,6.627432421,103.1839956,33.48390104,86.95415722,169.7763165,42.04271657,82.79203287
Saul,10.09110882,167.4711481,13.1340565,160.6101371,12.79093554,174.093758,170.5376358,5.428144721,0.98837556,179.9374138,21.27417141,42.87889019,167.0053262,150.2551339,107.5255973,31.72360953,2.367230793,153.4348896,36.5432421,44.55180261,167.4404727,139.522947,149.0362095,6.633075519,82.45055043,30.57430048,151.9319414,145.2218374,110.6165629,110.6588681,51.03711248,21.7086566,28.81944268,133.0279893,159.9547219,116.5649644,55.01643492,103.1839951,70.26857671,63.43484883,69.22768014,12.15159722,5.62979886,111.5013745,172.4788439,33.12067761,3.680865248,23.53256662,94.60682677,62.24795725,30.96375083,95.85598828,15.71889793,0.356026022,163.7846152,159.0580685,70.14475338,45.00004526,175.4883652,26.1602293,44.57930043,177.6138188,157.926724,4.746285107,19.31882001,27.78192714,53.48068857,6.592117888,103.1839951,33.07261027,86.69616848,169.0430413,41.64863398,82.79203269
Saul,8.48227681,167.4711489,17.29427935,158.4046203,13.57048055,170.7272824,170.5376359,5.139815078,0.971676703,179.9261951,21.03580216,42.87888988,178.314718,159.2277509,105.5241421,31.72360951,2.243503621,153.4348892,36.70284251,44.86626439,167.4404728,140.8690665,179.8491338,6.550084302,83.38651056,30.2619032,152.552003,149.5341688,105.9262607,112.3800921,51.03711258,22.56383383,28.38974626,135.089028,164.1024688,116.5649648,55.39270348,102.9609402,72.0527155,58.24044577,78.69000456,14.77199456,5.748240378,122.1060822,174.4867689,33.10148283,3.68086483,16.15766507,95.84016565,54.68877818,29.5387814,96.18101059,15.36601897,0.361779391,163.5177755,161.6682623,79.38029268,42.57370075,175.4883648,26.08136903,44.30972775,175.2362404,155.4703362,4.709823392,24.34129652,22.4260965,53.1742964,6.890376155,102.9609402,33.00821925,87.01569912,170.2723703,42.34045146,82.79203282
Saul,10.09110879,167.4711474,13.134056,160.6101379,14.70007792,165.9637273,170.5376363,5.428144606,0.971680661,179.9263549,21.11114096,42.87888992,178.314714,150.2551333,108.4349769,31.99600771,1.128943353,153.2379945,36.70284221,44.86626489,169.279598,140.8690608,179.9627298,7.04791898,82.4505512,28.54731419,152.5520032,145.2218398,108.835343,117.3498233,51.16813334,22.56383378,29.34778047,134.3741131,170.3111556,122.3862603,55.60486265,102.9609401,70.03349368,63.4348479,80.53757256,13.48035653,5.760031017,111.501372,172.3036454,32.79146079,3.665509576,16.79566357,98.7459436,62.1385986,30.96375154,96.8819988,15.64155959,1.085445787,161.3308042,161.8857904,82.67355027,54.91278372,179.1580902,25.8558412,45.75971246,177.7090757,157.9267248,4.896847386,24.13258901,22.97717496,51.0181185,6.924379242,102.9609401,33.5438953,86.69616793,163.5155149,41.64863578,82.09433943
Saul,9.784718783,167.4711466,13.13405538,160.6101387,14.20333167,167.4711686,170.5376373,5.428144236,0.03579918,179.9371285,21.11114104,42.87888896,174.5593844,159.227751,108.4349788,31.72361046,2.367230316,148.491099,34.47922074,43.54006247,169.2795987,135.2745314,149.0362111,6.633076042,83.38651329,28.54731428,152.5520011,149.6205782,107.042267,110.658865,51.16813339,26.41447246,29.34778128,133.0279832,168.1469382,116.5649602,55.23141697,102.9609406,70.57570823,63.4348445,78.69000302,12.15159718,5.620814477,122.1060737,174.4867628,33.12599457,3.680865658,23.5325673,94.60681918,62.13859907,29.53873841,96.18101376,15.6137582,0.632828231,164.3193293,161.1671543,63.97670476,51.54631891,179.9329637,25.82804733,45.0380245,175.4259462,158.365773,4.844567355,23.96270113,22.81355541,50.80529286,6.924379246,102.9609406,33.32327531,87.38140966,169.5440761,41.94858441,81.98623463
Saul,9.462378802,167.4711454,17.65014755,160.6101396,12.35161604,170.7272797,176.8777335,0.023405807,0.035842615,179.9258693,21.80141804,40.23635055,178.9551367,159.2277518,104.7435913,29.68937099,2.243504978,153.2379899,34.62416326,43.56602096,171.7192922,140.8690505,149.03621,6.633076425,83.1272452,30.46174995,152.5155377,149.5341545,108.3659315,106.9907829,51.16813345,21.78176919,30.04423992,134.3741051,164.1024666,116.5649603,55.52284873,103.3452275,68.56844839,63.43483871,80.53756805,13.42017348,5.494489144,122.4709941,173.3451981,32.91277427,3.56364334,19.79910784,93.70956431,54.57422144,29.53873753,96.74536498,15.71889797,0.632827975,164.0129334,159.4952454,83.63051963,54.91278428,175.1139575,26.23984551,46.19760528,177.7091213,153.6988794,4.203251617,24.34130062,23.19882154,50.59398092,6.890306947,103.3452275,33.18930288,87.38140805,169.7763158,40.33633467,81.98623488
Saul,9.462378357,167.4711451,17.65014798,161.1066272,12.32512626,159.775126,170.5376362,5.428144301,0.036024026,179.9363398,21.11114111,40.91437519,178.3146879,150.2551348,107.525595,31.72361126,2.262013646,160.3460757,34.47922173,43.56602143,171.7192918,140.8690403,164.7449143,6.919550547,82.47072778,28.73869807,151.2160616,145.2218223,108.3659313,106.260167,52.21620614,22.45694042,29.40742359,134.3741019,164.1024687,116.564956,55.30676626,103.3452272,70.33626473,71.99564724,69.22767707,10.85641399,5.666373092,112.2175197,174.2450306,33.13438884,3.962322806,25.59296349,95.84015011,53.90171007,29.53873748,95.05645004,15.79156328,0.176998175,162.2661934,160.2082329,79.23180661,54.91278563,175.1139581,25.88135619,44.530378,179.657933,157.9267272,4.203251785,24.34130049,22.813559,50.38417319,6.90205757,103.3452272,33.50148865,87.81968076,170.272367,41.2063227,82.18470327
Saul,9.810105919,168.6900232,19.0645691,159.0388692,13.57048675,170.727278,161.5650394,5.428143098,0.035937956,179.9363324,20.87502729,40.91437611,176.0547226,150.2551344,108.4349718,31.99600986,2.262013315,152.4298012,35.27242298,43.54006507,174.0316351,140.8690297,164.7448182,5.801729447,82.19979175,30.85010903,150.567773,148.3550471,109.579764,106.2601669,52.21620596,26.49990634,29.93370759,134.4566921,168.1469424,116.564955,54.08056887,103.5466172,70.05959211,63.43484157,71.84722246,13.42017263,5.436115267,119.1973963,174.2450329,33.46952509,4.064664211,21.19426989,93.7095628,61.26019986,28.73979624,94.51214992,15.47353612,0.173012273,162.0191712,160.6326319,83.63051948,42.01236826,179.9330068,26.09774588,44.53037833,179.657918,155.9668233,4.991074718,24.1716269,22.42607557,50.17585776,6.890306995,103.5466172,33.90326297,87.15649682,170.2723684,40.05308162,83.9711269
