Emotion,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enojao,4.06231229,174.2893208,7.853321135,163.5351218,10.97595358,164.5387385,171.8698913,1.005205038,0.020681727,175.6011025,26.49083351,40.60131503,175.4257489,156.8014157,122.7536627,25.40773927,0.698791707,157.5203752,30.36895206,34.81661822,170.5206285,159.0031844,179.9634584,4.37156414,72.79510142,49.54754265,144.4876213,163.7195505,116.19587,123.6900123,53.3238131,27.19522725,30.01174195,148.3452017,167.4711692,125.320133,45.69552514,105.4112893,51.1887284,56.49651601,61.58729785,12.89375086,3.311962792,144.1619312,167.9051135,34.43838114,5.71466196,40.70420955,92.18920574,70.40320977,25.9308253,78.82813618,14.37178832,0.225939707,159.8353428,146.4820062,74.7448804,57.59039808,178.1571633,27.94305083,50.40378326,178.8580557,163.4428952,3.436512891,36.25586973,20.97721421,53.512534,7.084135154,105.4112893,37.57769474,91.98460036,167.4711665,22.99885045,80.02539713
Enojao,3.832963048,162.3498492,8.130109389,165.5296898,8.342865538,163.9091337,166.1593022,1.414505659,0.019854294,175.9142067,27.4400308,49.96974765,177.662066,153.4349543,130.236351,26.30276389,0.450498244,163.5292532,30.34523996,36.62577341,174.5794018,162.2011481,165.963106,3.38174936,74.53880753,52.49949278,147.966017,176.2650352,118.7297883,125.0493055,53.50111431,27.23969904,29.777045,150.2155388,163.9264051,127.6733951,46.33626115,106.0846902,50.80419733,58.84065028,63.43490687,10.99814174,4.112111379,133.7808673,174.0935715,34.54657929,5.767184435,39.90522253,90.94684085,52.20606165,5.710742682,80.34477539,14.29735461,0.281282755,159.3806411,144.987973,75.16005945,63.65790361,176.3731222,30.51126024,52.88418826,178.7123993,165.8623992,2.998351523,38.88456698,22.00974064,53.52219924,7.119977754,106.0846902,39.43422748,93.48016885,164.4027971,22.99884867,80.25371866
Enojao,3.718488975,173.6597077,7.8533191,165.0216565,9.349053018,175.0300683,171.8698918,4.398726545,0.020448726,175.6011029,27.7356086,49.96974678,177.6620644,150.2551264,131.268598,23.86306796,0.450500923,158.5369137,29.51597658,36.62577376,174.5794018,162.2011223,179.8611076,3.444416742,75.08211707,51.94819668,147.1850421,164.9578269,116.7514584,132.7453502,53.50111434,23.51667867,28.3558702,150.2155361,163.9264055,127.3037556,45.6921401,105.797805,51.22735831,50.71055465,59.85857481,12.89375075,3.15593804,147.8932456,166.1322598,34.78245341,5.820684284,33.29362999,89.61388814,62.72077517,22.72412663,80.18447543,15.12965818,0.727868785,157.3687983,144.3072682,75.96375481,63.86901518,178.6764698,29.87874326,52.88418858,179.1331769,163.1237001,2.843039988,38.38743705,21.7936221,52.84085878,7.429445264,105.797805,39.54047695,93.39049697,167.0053543,23.39811605,80.20269808
Enojao,2.223533588,173.6597093,8.130109327,156.1813414,9.046873827,167.905213,171.8698919,1.005205085,0.909599353,179.9619008,27.11677628,43.0585459,177.6620629,153.4349543,126.9241003,23.40471085,0.784216005,157.5203755,30.34524104,36.74260762,172.6735911,158.9217403,143.1301706,4.398722385,73.87023082,49.05168353,147.8937839,164.9578364,116.161516,120.6506136,51.34019093,23.51667781,29.10534046,148.2637121,163.9264054,121.9767732,46.42279526,104.4049961,49.40876045,50.71055952,61.58729677,12.89375089,3.424326081,147.8932352,172.8746964,34.5465792,5.7007025,39.90522208,92.18920505,51.41084476,22.61988744,80.61804679,14.67965746,0.725350265,157.5853944,144.9879733,65.43811902,58.23228109,178.6764844,30.50176914,53.23096393,178.0692658,163.4428966,2.998351686,37.95664519,22.22439663,54.88600203,7.423222431,104.4049961,39.094622,93.39049645,167.0053551,21.93185944,78.69007309
Enojao,3.368325836,174.2893171,8.426975788,165.0216568,7.334474686,164.5387392,171.8698953,1.789963676,2.608870863,176.1857053,28.44292782,49.96974774,171.8699184,153.4349545,127.9497482,24.29711762,0.450500531,164.5457798,29.51597419,35.88722567,170.5206292,164.9304846,165.9631191,3.066509372,76.22787909,52.91815805,147.1850424,177.4500194,114.274394,125.0493026,51.16813218,23.51667818,28.68873152,149.9998068,167.0559834,127.3037584,46.40895794,104.6087628,51.81745124,54.85129071,65.17061022,9.527312236,4.003578789,132.3367493,172.8747006,34.75351542,6.201081816,35.89616758,88.35847412,50.83949703,5.44046476,81.61517422,14.99195026,0.904616968,159.6545736,144.9879721,66.66595862,58.2322813,176.3731235,31.29782243,53.78380346,178.5973051,163.1237014,2.390630886,33.43995386,27.62609073,52.92074194,7.165493237,104.6087628,40.22903036,94.97182373,165.302652,23.31700425,80.20269803
Enojao,2.298311013,167.9491739,8.426976047,165.0216566,8.130187655,175.0300739,165.529706,1.789964032,2.580477767,175.9142075,28.15619085,49.96974778,172.8749408,143.9726355,130.6617319,26.13101909,1.605106339,164.6380536,29.47940354,36.78759832,172.6735911,160.0402942,143.1301684,3.444415914,76.22787886,55.36447674,146.6137016,164.9578424,116.1615164,132.7453505,52.57137909,23.83874261,29.52541462,150.0418498,163.9264049,121.7901525,46.72546625,107.093905,51.81744944,44.99997,61.69920305,12.89375036,3.872717337,129.0935709,169.9918632,35.30120474,6.20108055,39.90522308,90.88039378,61.56373818,5.71061361,82.29141075,14.92251885,0.904617704,158.1337815,148.4412136,77.21654355,73.0631048,178.2573353,30.53377563,52.75232307,178.3151193,165.2879127,2.369666311,33.43995209,27.62608876,52.72390752,7.202333132,107.093905,40.68735062,94.97182485,164.5346608,24.11598523,80.02539668
Enojao,2.22353067,167.9491633,8.426975938,165.0216566,9.349051399,178.7803352,166.1593023,1.684756758,2.916115999,175.6011066,27.72676788,48.36646844,177.6620667,145.3048542,130.6617313,23.86306711,0.450497216,166.7591932,24.90500073,37.697902,172.673591,164.8037275,143.1301692,4.504168599,75.42692211,55.36447666,147.2572798,164.8751694,116.161516,125.0493046,51.1681323,23.8387423,28.55746912,150.0418489,167.471164,121.976779,46.72900237,106.6527147,51.60894345,50.71055466,61.58729444,12.89375046,3.335986067,133.780874,168.1468383,35.30120463,5.700700643,35.07379671,88.35847523,50.9061463,5.572329627,82.29141226,14.82976784,0.904616891,159.6545745,148.4412139,66.66595866,63.65790454,178.3589903,31.03801554,54.55179777,178.3151192,167.9776743,2.544816067,33.43994634,27.62608136,52.44166432,7.483324045,106.6527147,40.35968771,94.14844415,159.0071285,21.87681569,80.20269808
Enojao,3.466423985,173.6597108,8.130110227,167.5442856,7.360959443,175.0300741,179.989128,1.414508213,1.62860221,176.185709,29.2208621,45.49822997,172.8749428,153.4349543,130.661732,26.30276204,1.605105864,157.594414,30.32082428,37.37419986,173.2182962,164.9305005,165.9631227,3.394944412,77.87900845,56.78660877,147.457275,164.7887744,115.5599137,124.7777676,53.61101657,24.19321058,27.87342433,150.9854851,163.511224,122.9050716,47.47121368,107.6544,51.93460831,54.85129071,61.69920324,12.5288104,3.883305773,146.8881678,176.088009,35.13117998,6.203670024,40.60132953,86.89987714,50.37671067,4.085805783,82.62910372,14.58280718,0.61280523,158.1573142,145.2613859,77.47118921,64.34075104,176.5874687,31.98704218,54.81350639,178.8674445,167.707415,2.420295414,38.75724526,23.95379465,51.92538268,7.306876061,107.6544,41.45523318,95.9694117,161.2666163,23.04099359,81.11605429
Enojao,1.92510075,167.3195678,8.130110338,167.5442854,7.360959943,175.0300733,171.8698918,1.405834854,1.628602356,175.6011122,28.5848743,51.40437399,171.8699186,153.4349536,130.6617319,26.5650687,1.605105636,166.8548568,24.88058519,37.53483734,173.218296,160.1670625,179.8632053,3.394944354,77.87900866,56.7866088,148.0897412,177.3924145,117.586228,125.0493075,52.03046856,29.27907105,28.84136884,150.1686058,167.4711631,122.9050722,47.09560511,107.6544,51.98443294,52.12498179,61.69920416,14.2645204,3.946423492,132.8249222,176.0880106,35.13117964,5.816867557,39.90522195,89.42117487,50.31455131,5.572221365,82.29141051,14.22596308,0.616101147,157.8792705,148.0405455,77.47118934,64.34075162,176.5874684,31.71753925,54.18390907,178.315116,162.7230399,1.93060297,38.75724384,23.53185584,51.92538264,7.292201297,107.6544,41.45523288,94.84151865,167.905209,23.0722793,81.11605438
Enojao,0.4032475,173.6597081,6.340202318,167.7536481,6.57527304,177.6625477,171.8698947,1.414509926,1.901355469,179.684386,29.65324244,51.40437169,177.6620645,147.9946221,130.6617323,24.79360087,0.856678029,163.5292808,23.14420653,37.2348606,170.6421027,158.3489429,161.5649916,3.405979773,78.76179074,55.79786859,149.5736384,176.1825232,114.9157597,124.7777712,53.44637402,24.87040472,28.35149608,149.9998211,163.5112246,130.3996761,47.79856631,108.9284781,51.6558179,50.19439855,63.43490764,10.99814005,4.670992368,152.4873897,170.1413848,36.18195206,6.332857293,38.18027605,87.91836324,68.31422747,23.87530341,83.03944215,13.91287454,0.77426045,158.5145124,150.3931086,79.0771906,65.04526425,177.8064071,33.55674432,55.49146568,178.7123971,165.5432028,1.573801112,39.80017785,25.16999336,53.05534278,7.366151153,108.9284781,42.75425666,96.78216078,165.4618056,21.55883302,80.90039085
Enojao,1.548385101,179.9682843,2.716401079,168.9297763,5.164183585,175.0300831,171.869891,1.414512138,1.941604206,175.2361573,30.57922623,52.40943301,170.5375625,147.9946228,131.9003687,24.29711478,0.856681131,163.5292855,30.34522111,37.99875874,172.0565221,156.1058289,143.1301667,3.414771225,80.55816364,59.00844335,149.9172077,177.4516649,115.4605709,139.0855215,53.27660922,25.54807454,28.22493439,148.7423558,167.0559817,130.3996778,49.88758888,107.403614,50.79287571,47.72627511,59.85857443,11.30995489,4.27409051,152.4873932,174.8691838,36.33361752,5.837053834,38.18027777,86.75340958,62.02052896,22.52059222,83.08883506,14.46198583,1.119453417,157.612013,150.7086377,69.07549516,65.77226764,178.1161819,34.02944711,57.38355949,178.3151128,167.9491649,1.406742792,41.52675156,25.16638383,50.69801762,7.568043058,107.403614,44.38019604,96.78216077,160.6196412,21.88854514,79.04594169
Enojao,1.925101182,173.6597085,6.340202329,166.9688257,5.331110475,177.6625503,165.5297056,1.414514173,1.901359325,179.6843593,30.41661888,51.40436889,173.6594306,153.4349544,134.5965153,26.13101696,0.303115589,163.5292853,25.73493482,37.99875892,169.0113492,163.8547262,143.1301679,3.405980032,78.98720619,58.94100681,149.4059543,177.4500192,112.1236201,132.7453525,53.37425834,27.21521058,27.12654628,150.0945865,167.4711615,130.0300369,48.56354084,109.8885703,51.37266136,50.71055191,61.69920536,11.30995486,3.935426524,148.239787,172.0563415,36.5205397,6.455448903,38.18027728,86.753408,49.93922057,4.184947802,81.4579002,14.92119767,0.473908379,158.1381447,148.2183738,79.07719041,75.1600592,177.2756274,32.46145133,55.88176735,179.3594139,167.7074089,1.526708431,39.9504173,26.54485374,52.62785603,7.56530643,109.8885703,43.57773477,97.26690565,164.0260794,21.50542569,81.62399862
Enojao,0.403279854,179.9645268,6.115514542,167.753648,5.331113529,172.8749361,179.9911767,1.414512415,1.852927234,179.3205708,31.73797532,53.97262906,171.8698764,147.9946224,133.2642933,24.2971154,0.740956736,157.5203956,24.90498134,36.17905112,174.2041067,160.1670847,161.5649862,3.124334187,79.9315606,61.99082266,148.1560216,177.4498941,114.819763,139.0855195,53.27660921,29.06282222,27.2867063,151.3607689,164.9084057,126.8696913,48.89838725,110.2711022,51.02239176,58.32448946,63.4349069,12.89374987,4.401116628,137.7260049,175.2359653,36.46452445,6.413472058,43.78115386,82.86041367,50.06362283,4.085821635,80.96775148,13.83360202,1.59116218,158.4919191,151.2613488,79.38034001,65.60057545,176.8270078,34.12055689,56.32591167,176.4437185,167.7074102,1.245387787,36.38444317,31.84258783,50.09410478,7.667372532,110.2711022,43.91403482,97.29147468,166.6286371,21.50543274,80.68251889
Enojao,0.403280356,179.9644064,6.115514417,167.7536483,4.085790253,175.0300799,166.159302,1.414513947,1.852926461,179.3205881,30.9637553,53.97262841,170.5375612,160.5599684,133.2642936,24.29711545,0.740956578,165.6504198,23.14420682,36.62577011,174.413984,163.8547256,161.5649874,3.12433423,80.37144191,62.02631937,148.1560225,178.7164307,113.4541616,132.7453526,53.27660916,25.88299147,27.12654661,150.2849268,165.3235851,134.5845799,48.14334135,110.2711023,50.49606738,58.84064798,59.85857601,10.99814004,4.076982745,152.487385,175.2359646,36.52053937,6.413471635,43.78115335,82.86041343,50.7823979,21.16128815,80.20476222,14.74448803,1.123155528,158.1439864,151.5759301,79.69514881,65.60057514,176.7188397,34.04357051,56.99082166,178.597298,169.8906376,1.245388013,36.38444194,31.13910327,52.0593651,7.963113265,110.2711023,44.09405817,97.75791252,165.963725,21.14730361,80.73062624
Enojao,0.403287687,179.9681352,2.716400033,167.1643739,5.331114449,177.6625492,171.8698909,1.414513359,0.885379198,179.6843579,31.83873742,51.40437077,171.8698747,161.5650546,133.2642937,23.4985856,0.282458861,163.5292853,25.73493682,35.40689691,170.4257699,159.0912542,161.5649869,3.34339711,79.21939495,58.36933805,147.4372509,178.7162965,114.7863771,130.6838875,54.16998201,30.28169585,28.06477576,150.2849227,164.9084058,130.0300307,48.56724599,108.8398585,48.935626,55.85637071,43.26427064,12.89374988,4.019597051,152.4873783,168.4437119,36.46452463,6.455449591,38.82986242,84.25507503,50.00065051,21.16129025,80.20476294,14.34144995,0.795765657,156.2530252,151.5759308,69.07549603,75.90540665,176.7188392,33.85156816,56.99082197,178.5972956,167.7074097,1.232000953,41.18599915,27.08135888,49.40612779,8.026423413,108.8398585,43.82227816,97.7809657,165.9637269,19.65999096,81.62399918
Enojao,1.548383573,179.9651511,2.935691783,169.060889,5.190669569,168.6899934,171.8698948,6.818228524,1.802824927,179.9603487,32.14190848,45.00004958,170.5375647,153.4349532,135.1842304,23.86306431,0.856685063,163.5292804,25.73493577,37.23486047,174.2041071,157.9240214,179.9326852,3.343396494,80.61809153,58.83623187,148.2296442,178.6911342,114.786378,134.4644505,53.10148266,29.40179782,27.12654643,148.2779704,163.5112239,133.2098058,49.37169527,108.7002043,48.34142126,55.85637183,61.69920577,12.2463555,4.555600891,137.7260093,168.4437152,36.69692688,6.47450624,37.87502195,80.13410889,50.12819709,5.440484926,81.45790241,14.47714107,1.151597377,155.0096533,152.037768,79.69514823,65.60057664,176.7188427,34.3929594,58.14309632,178.5972935,167.7074107,1.111090716,42.38501948,26.40439695,52.0082932,7.68995188,108.7002043,44.90328909,98.18920478,165.2803083,22.27635296,80.55549952
Enojao,0.362632129,179.9646122,6.115513877,161.5650391,4.411731718,176.8777185,166.1593021,2.862449359,1.852926289,175.2361602,32.14190787,47.4895869,172.8749408,156.1247232,134.5965132,24.29711616,0.740958812,162.5101649,26.56524742,36.179052,171.1160493,163.8547237,143.1301683,3.343397303,80.5853547,62.48169498,148.3707782,171.1781591,115.3803392,138.8139811,54.16998195,25.35998014,27.9014388,151.3265305,168.2748573,126.8696874,48.6940137,110.5363587,46.87113213,55.85637077,71.56499026,12.48547846,3.850660099,148.239734,175.2359646,37.32151193,6.600165259,37.87502097,80.49183107,76.6932453,21.16129459,78.93576696,14.10094898,1.140073467,157.5748161,149.6790532,80.78896901,67.29716619,177.0453788,34.03098054,57.45967933,178.5972896,170.7973408,1.390246511,43.07026213,27.11810467,51.81351874,7.732399899,110.5363587,45.42316171,98.00460075,169.1435473,19.68871764,79.93931537
Enojao,0.362629176,179.9643551,6.340200993,167.753649,4.411731338,168.689991,171.8698915,1.414509805,1.802827263,175.601113,32.1313035,55.30484843,173.6594029,156.1247231,133.2642931,23.12653979,0.588766698,162.5101667,26.56524621,34.0188622,169.0113493,162.3279546,153.4347639,3.343397159,80.58535492,59.0651068,149.1312175,173.0811936,115.3803388,130.4461479,53.21277948,25.35998006,27.90143948,152.6161553,164.9084045,130.0300262,49.48475533,111.1291548,47.23792451,58.324489,63.43490983,12.4854785,4.250047412,148.2397228,175.2359666,37.25444192,6.600165411,43.78115216,80.49183084,75.96375953,29.29135106,78.93576807,13.7054622,0.806975837,158.2761923,149.6790532,80.78896923,67.29716549,177.045382,34.41417693,57.45967885,178.3151058,165.8623986,1.245388212,42.55409404,27.917057,49.47621289,7.795419155,111.1291548,45.57660468,97.71113552,162.5972728,18.13519774,81.46252086
Enojao,0.362627848,167.949165,6.340201459,167.7536486,4.411730161,173.6597308,171.8698914,1.414511812,1.852926056,175.6011108,32.77960147,47.48958591,179.9540374,159.0755011,133.1523903,23.99679736,0.588769494,162.5101644,26.56524745,35.10692294,170.4257702,163.8547227,139.3986535,3.343397324,80.58535437,59.92381235,149.1312166,176.2649974,115.3524085,124.7777636,54.16998191,25.6989566,27.33489769,152.165958,168.2748551,133.2097928,49.48475609,110.2711023,46.87113166,50.19439245,71.56498757,12.48547834,4.18493147,160.2515389,175.2359615,37.25704071,6.6448362,42.27373575,84.12501379,76.628671,19.76720627,78.11142524,14.10094897,1.138147913,158.2761924,149.6790526,70.15062585,66.52260975,176.0403263,34.27227256,58.1430944,178.5972888,165.8623976,1.394191517,42.554096,28.06714374,51.59991946,7.732399913,110.2711023,45.42316201,98.21201824,165.2803101,18.10647962,79.9393153
Enojao,0.403287136,173.6597271,6.340201229,167.1643752,3.194015353,173.6596514,171.8698917,1.414509734,2.78878529,179.6844019,33.19712907,46.29611303,170.5374497,147.9946223,139.6986771,23.40470798,0.588766869,163.5292748,25.7349416,35.40689698,172.5733549,159.0912781,161.5649845,3.07167315,80.872474,62.27761467,148.3707785,177.4515876,115.3524094,130.4461478,53.27660918,30.62067112,26.96321064,151.3265339,164.9084047,132.8786147,48.18486546,110.4136698,48.02994179,50.19439526,63.43490968,10.99814002,4.401115503,142.1243788,175.2359691,37.32670758,6.773711189,42.27373448,83.15052063,76.69324537,4.085854459,79.27773574,13.97080178,0.999281819,157.2198348,149.3835798,79.69514926,67.29716608,177.0453833,34.90127522,58.14309423,178.5972908,167.9491693,0.622803449,43.36944307,26.96179596,51.63624736,8.075325642,110.4136698,45.78745751,98.79963086,165.2803082,19.3353376,79.04594253
Enojao,0.403281523,173.6597072,6.115511292,167.1643753,3.290989265,172.8749344,171.8698951,0.629752116,1.802824695,175.6011164,32.41230475,45.00008843,171.8698751,150.9453999,139.6986772,24.29711561,0.282461546,165.6504169,23.14420767,35.83768484,170.4257701,157.9240211,161.5649842,3.124334146,80.87247355,61.5873376,149.1312187,177.4499503,115.3524097,130.4461486,53.27660919,26.56505127,26.96321044,149.313621,163.5112233,133.2097977,48.18486437,110.5363587,48.48148004,50.19439504,61.69920543,14.36458251,3.958999091,142.1243847,173.1715804,37.32670758,6.123377371,42.27373459,82.86041367,69.36648122,4.085851882,79.27773456,14.24222093,1.461950962,155.4923941,152.402709,79.69514913,67.29716619,177.045381,34.90127506,58.14309444,178.5972938,167.7074131,0.622803395,37.65886275,32.39152265,49.67098714,7.777926025,110.5363587,45.24101063,98.77982718,165.280308,19.30443394,80.73062659
Enojao,0.789602459,179.9680997,0.629691742,166.9688266,3.290987507,170.5376454,179.9918457,0.629752947,1.750970589,175.6010824,32.2999884,55.30484828,173.6594061,156.124723,139.6986769,23.99679683,0.450512803,169.0297294,26.56524419,36.92682434,170.4257703,157.9240373,161.5650646,3.34339691,82.06162441,62.05911258,150.0790675,169.9618472,114.7522589,124.7777647,54.90039466,25.0168956,26.62277818,149.1176369,164.9084044,130.0300305,50.02209224,110.9610652,47.56220913,58.32448882,44.99997592,10.99813997,4.769557921,147.723565,173.1715832,36.61956184,6.415165169,41.26864906,81.41628889,50.26240107,21.1612973,80.95861624,14.24222101,0.339140221,157.7065545,152.402709,69.71743887,67.16635243,176.6494616,34.78199753,59.34121969,178.7123933,167.7074131,1.100236437,42.88159462,28.12467584,49.86721469,7.839038312,110.9610652,45.82632135,99.90572026,164.5778066,19.60145943,79.04594236
Enojao,0.379986487,179.9676393,6.340200506,166.9688267,3.290994408,177.6625449,171.8698948,0.629754491,1.802823668,175.6011148,32.96693803,55.30484789,171.8698746,156.1247224,137.0025286,23.49858671,0.698802013,163.6102413,27.38369796,35.16597144,172.0565233,157.924032,153.4347633,3.333305455,80.87247521,61.37841975,148.6649701,169.961808,117.285657,132.473811,51.8658257,29.74488122,26.3966699,150.1592441,163.1415799,133.209785,49.66856051,110.6844989,46.18537258,60.56147143,61.79833862,9.912765693,4.311776431,147.7235476,168.1468508,36.94224928,6.47633132,37.87501931,80.49183007,50.93153224,21.22769266,77.54548752,13.62378044,0.335181743,158.1649075,149.8630352,69.71743964,76.67546043,177.3889433,33.90933197,59.86588999,176.3499539,167.7074132,1.232001788,42.88159428,27.97962659,51.99065913,7.79890935,110.6844989,45.51632101,99.94594569,164.5778079,17.71964012,80.90039169
Enojao,0.403294118,179.9644154,6.115510715,167.1643753,3.1940185,173.6596551,171.8698914,1.414509945,1.802825835,175.2361648,31.75947792,55.30484835,173.6594061,155.1196368,138.3664552,24.29711639,0.588767684,164.6869525,26.56524623,34.73172924,174.4139841,160.1671058,161.5649864,3.124334733,80.87247508,61.39300854,149.4001001,177.4515348,114.7173862,124.7777659,53.37425827,29.74488114,27.70501918,151.7586324,164.9084069,133.2097872,49.34872636,110.8071878,47.88307715,61.26015988,46.63655497,10.9981403,4.741217963,152.4873394,175.2359751,37.17987466,6.058243543,41.26864826,82.6808901,50.19443448,21.16129483,77.9663445,13.35844079,1.142021955,157.7065534,149.8630354,69.39030592,67.29716411,176.2686016,34.50653719,57.77294901,179.3594034,167.9491689,1.245388717,37.2664855,32.9575451,49.67098656,7.883138435,110.8071878,45.51632121,98.50571463,164.5006964,17.71963557,81.62399973
Enojao,0.403290084,179.9680167,6.340200394,167.1643759,4.535120183,176.8777212,171.8698915,1.116119938,2.788784397,179.3206124,32.54430225,53.97266419,179.9692302,154.440037,138.3664552,23.9967978,0.588769847,163.6102486,24.7811016,34.33247626,174.4139844,163.8547703,147.5288103,3.333305371,79.95968658,58.86102597,150.2841714,171.2334011,115.1977489,134.4644399,53.2766089,25.35997925,27.16313582,152.3913723,164.9084057,133.2097854,49.33762901,110.684499,48.48148425,60.56147,44.99997995,12.48547849,4.126075883,147.7235407,175.2359781,36.86168088,6.66486142,42.77606553,81.72605184,50.93153205,21.16129695,76.93977486,14.24222118,1.143993782,158.4128738,150.50397,69.39030592,76.67545996,177.7394669,34.42295208,57.45967736,179.0394498,165.5639871,1.390246767,42.76309408,28.64082897,49.65335341,7.865103361,110.684499,45.85191544,99.1262711,165.9637272,17.71963708,79.04594271
Enojao,0.379976855,179.9682411,6.340200241,166.968827,4.411731548,170.537633,171.8698916,1.414508848,2.754163835,179.320617,32.54430234,53.97266388,179.9692181,156.1247228,139.6986755,23.9967976,0.588769846,161.4891133,24.78110104,35.47408611,170.4257701,167.4197882,153.4347651,3.343397342,79.95968625,58.86102605,150.2841724,171.2334068,112.7081984,134.4644405,51.69606086,26.90813514,27.16313543,153.6993922,164.9084056,133.2097889,49.01766836,110.684499,46.48692373,60.5614693,61.7983375,12.48547838,3.629821682,147.7235513,175.2359794,37.10117481,6.730850055,42.77606557,82.68088965,50.93153216,21.16129636,76.93977336,14.34145025,1.15751237,157.9545199,150.5039699,69.39030585,76.67546015,177.7394648,34.4229518,57.95530324,176.3499551,165.862399,1.24538842,42.76309356,28.6408279,49.65335351,7.927727574,110.684499,46.03545708,99.12627145,169.1435499,17.71963342,79.0459426
Enojao,0.803888008,167.3195696,6.34019763,165.280328,4.535118282,172.8749358,166.1593021,3.012828102,1.750973414,179.3206502,32.29998779,55.30484593,179.9694748,155.119637,139.6986754,23.49858655,0.450512359,168.0087157,24.78109973,35.57595286,172.5733551,157.9240437,161.5649875,3.124334688,80.65925134,62.74938901,149.6803355,176.1824282,112.6645066,134.4644414,53.2766088,25.70717214,26.95810969,149.7235406,163.5112247,133.2097892,48.69030774,111.0837543,46.48692405,61.2601578,46.63655492,12.48547838,4.741216605,152.4873372,168.4437205,37.0304057,6.667117592,42.78528341,81.41628779,68.69734841,19.79891577,77.05611014,13.99947276,0.806977496,156.4781816,148.48401,69.71743993,68.09682446,177.9853706,34.42295156,57.45967689,179.039459,170.6469608,1.3902467,42.67068123,29.23218115,51.77532389,7.906885202,111.0837543,46.16689505,99.39994003,165.9637271,17.32836018,79.04594257
Enojao,0.803891758,179.9646552,6.340199744,158.3691053,5.627273414,168.689992,171.8698919,3.477812969,1.750975343,175.9141636,31.89303376,53.97266335,172.8749369,159.0755002,139.6986751,23.86306648,0.856687474,163.6102482,27.38369451,34.33247662,172.5733552,157.9240427,161.564987,3.124334783,80.39678313,59.06510599,149.6803354,174.350175,112.6645057,130.6838803,53.27660874,25.70717209,27.71853094,149.7235393,164.9084063,126.8696826,49.80845037,110.6844991,46.78373862,58.32449022,44.99997786,9.216390488,4.165731926,146.8881287,168.7629113,37.03040562,6.667117693,42.78528293,82.68088963,68.62938199,2.726665633,77.25401028,13.86672935,0.806978017,156.1715185,148.4840102,80.02228472,68.09682425,177.5104224,34.15235621,59.03622491,178.7123977,168.7105781,1.867695092,42.67068107,28.93425216,49.43801804,7.97281357,110.6844991,45.98258136,98.48440085,159.9547317,16.36379823,79.04594277
Enojao,0.40328034,179.9645895,6.340199495,167.1643767,4.411731324,170.537631,171.8698917,1.414507559,1.975045232,175.2361697,32.54430199,53.97262493,179.969332,143.1301081,139.6986748,21.55710257,2.011353544,161.4532522,19.24214385,34.3324765,174.4139846,157.9240433,143.1301706,3.096223393,80.39678292,59.06510598,149.5934206,171.1781775,114.6452696,132.47381,54.02904287,25.70717208,26.95811008,149.72354,164.9084064,133.2097865,49.32677803,109.8153027,46.33419427,52.43137621,61.79833858,8.940737343,3.771816651,142.1243721,166.3285458,37.10662588,6.046567926,42.77606409,82.6808892,62.16594856,2.793088061,76.53364411,13.86672936,0.806977734,155.6865703,148.4840098,80.02228472,67.29716158,177.5104226,33.75962711,58.23689651,178.4516047,165.8623998,1.245388704,42.67068107,28.93425137,49.43801805,7.972813557,109.8153027,45.6984724,98.77982332,165.1865086,16.96920393,79.0459427
Enojao,0.362641265,179.9644893,3.232551621,167.164376,4.411733037,176.877716,171.8698915,1.414507836,1.487984189,175.2361681,32.54430201,53.97266355,179.9259219,155.1196371,133.2642917,23.86306678,0.450513665,161.4891115,27.39555146,35.47408703,172.5733553,166.3440118,161.5650655,3.343397613,80.85226037,59.06510606,149.5934205,171.2333951,112.6645039,124.7777623,52.74594012,25.7071724,26.9879206,151.760567,164.9084054,137.5258036,48.69031112,108.7002049,46.3341945,58.32448847,63.43491113,12.48547854,4.102365207,151.857745,168.4437168,37.03040593,6.178497763,41.26864751,82.68088868,50.85601851,19.76720751,78.23465252,14.34145027,1.59116599,156.227079,150.5039703,79.6951508,67.297162,177.6258801,34.45670632,57.9553023,176.349956,165.8623993,1.394192296,37.87507323,33.69019121,51.77532393,7.906885207,108.7002049,45.69847247,97.98178056,169.1435515,16.72075134,80.09582209
Enojao,0.362635562,179.9645231,6.340199886,167.1643762,4.411732137,176.8777187,171.8698914,1.414507612,1.852924734,175.236168,32.13130308,55.30484548,179.9537105,159.0755004,137.8803748,23.86306638,0.856689093,163.6102501,24.78110002,35.57595323,172.0565236,157.9240437,143.1301711,3.096223465,80.85225968,59.06510609,150.1972597,171.2334038,115.1540553,133.9948191,54.16998156,25.69895585,27.16313611,150.3730286,164.9084052,132.8786069,49.01035151,110.4136702,46.62837144,58.32448834,61.79833724,8.940737365,3.702541538,152.487325,168.4437187,36.5524894,6.117772913,42.27373281,82.6808891,69.29096652,1.364704524,77.81644156,14.10094925,1.14202184,158.0638864,150.50397,79.69515055,67.29716186,176.6208256,34.45670663,57.45967686,178.7123973,165.8623988,1.390246878,37.96214234,33.83523386,51.99065919,7.818688788,110.4136702,45.24101012,99.42147251,165.9637284,16.72074576,79.93931555
